x0pluton	 y0pluton	 z0pluton	 vx0pluton	 vy0pluton	 vz0pluton	-3.474350,	 -29.680187,	 -8.216750,	 1.160483,	 -0.191410,	 -0.409465,
-0.574543,	 -30.035945,	 -9.201673,	 1.167077,	 -0.094713,	 -0.381271,
3.627631,	 43.986715,	 12.635909,	 -0.811880,	 -0.164457,	 0.193337,
1.602287,	 43.521307,	 13.101002,	 -0.814570,	 -0.209543,	 0.180076,
-0.427206,	 42.942657,	 13.532001,	 -0.815189,	 -0.255409,	 0.165947,
-2.455531,	 42.248872,	 13.926711,	 -0.813608,	 -0.302015,	 0.150923,
-4.477035,	 41.438164,	 14.282872,	 -0.809684,	 -0.349315,	 0.134978,
-6.485699,	 40.508876,	 14.598153,	 -0.803265,	 -0.397249,	 0.118082,
-8.475107,	 39.459517,	 14.870153,	 -0.794186,	 -0.445744,	 0.100210,
-10.438413,	 38.288799,	 15.096410,	 -0.782266,	 -0.494711,	 0.081334,
-12.368309,	 36.995680,	 15.274394,	 -0.767314,	 -0.544038,	 0.061432,
-14.256991,	 35.579422,	 15.401523,	 -0.749124,	 -0.593594,	 0.040483,
-16.096126,	 34.039648,	 15.475169,	 -0.727477,	 -0.643218,	 0.018471,
-17.876825,	 32.376420,	 15.492673,	 -0.702144,	 -0.692719,	 -0.004614,
-19.589612,	 30.590322,	 15.451361,	 -0.672885,	 -0.741867,	 -0.028771,
-21.224407,	 28.682558,	 15.348570,	 -0.639454,	 -0.790393,	 -0.053992,
-22.770512,	 26.655064,	 15.181682,	 -0.601603,	 -0.837978,	 -0.080251,
-24.216617,	 24.510635,	 14.948160,	 -0.559087,	 -0.884249,	 -0.107506,
-25.550811,	 22.253063,	 14.645599,	 -0.511673,	 -0.928776,	 -0.135692,
-26.760628,	 19.887295,	 14.271785,	 -0.459148,	 -0.971062,	 -0.164719,
-27.833114,	 17.419602,	 13.824773,	 -0.401335,	 -1.010542,	 -0.194464,
-28.754933,	 14.857747,	 13.302965,	 -0.338109,	 -1.046578,	 -0.224766,
-29.512516,	 12.211169,	 12.705220,	 -0.269411,	 -1.078465,	 -0.255421,
-30.092262,	 9.491150,	 12.030960,	 -0.195277,	 -1.105429,	 -0.286178,
-30.480796,	 6.710966,	 11.280298,	 -0.115859,	 -1.126642,	 -0.316732,
-30.665299,	 3.886007,	 10.454173,	 -0.031453,	 -1.141241,	 -0.346725,
-30.633889,	 1.033832,	 9.554487,	 0.057477,	 -1.148349,	 -0.375744,
-30.376074,	 -1.825838,	 8.584232,	 0.150275,	 -1.147115,	 -0.403324,
-29.883253,	 -4.671240,	 7.547609,	 0.246079,	 -1.136758,	 -0.428963,
-29.149232,	 -7.478804,	 6.450109,	 0.343814,	 -1.116616,	 -0.452130,
-28.170754,	 -10.223520,	 5.298555,	 0.442204,	 -1.086205,	 -0.472289,
-26.947960,	 -12.879459,	 4.101083,	 0.539797,	 -1.045279,	 -0.488925,
-25.484775,	 -15.420412,	 2.867056,	 0.635017,	 -0.993868,	 -0.501574,
-23.789137,	 -17.820644,	 1.606900,	 0.726228,	 -0.932325,	 -0.509853,
-21.873049,	 -20.055699,	 0.331864,	 0.811816,	 -0.861327,	 -0.513486,
-19.752420,	 -22.103209,	 -0.946276,	 0.890274,	 -0.781869,	 -0.512329,
-17.446687,	 -23.943639,	 -2.215565,	 0.960286,	 -0.695221,	 -0.506383,
-14.978253,	 -25.560892,	 -3.464228,	 1.020798,	 -0.602865,	 -0.495793,
-12.371765,	 -26.942743,	 -4.681020,	 1.071066,	 -0.506414,	 -0.480837,
-9.653308,	 -28.081050,	 -5.855541,	 1.110680,	 -0.407521,	 -0.461909,
-6.849582,	 -28.971765,	 -6.978480,	 1.139557,	 -0.307804,	 -0.439488,
