124.196335	74.682114	51.243401	38.286709	30.200924	24.683712	20.667063	17.600239	15.173487	13.200034	11.560753	10.176115	8.990976	7.965855	7.071674	6.286489	5.593375	4.979007	4.432709	3.945776	3.511003	3.122342	2.774648	2.463500	2.185055	1.935943	1.713188	1.514143	1.336441	1.177958	1.036777	0.911170	0.799569	0.700555	0.612840	0.535255	0.466740	0.406334	0.353168	0.306452	0.265476	0.229596	0.198235	0.170872	0.147041	0.126322	0.108343	0.092771	0.079310	0.067698	0.057705	0.049130	0.041799	0.035564	0.030302	0.025917	0.022336	0.019517	0.017446	0.016146	0.015677	0.016143	0.017704	0.020578	0.025054	0.031504	0.040394	0.052295	0.067902	0.088042	0.113694	0.146001	0.186283	0.236053	0.297029	0.371147	0.460569	0.567694	0.695168	0.845893	1.023037	1.230040	1.470636	1.748867	2.069110	2.436121	2.855080	3.331673	3.872199	4.483708	5.174211	5.952942	6.830753	7.820627	8.938425	10.203905	11.642244	13.286197	15.179411	17.381506	19.976154	23.084627	26.889248	31.676731	37.923462	46.477600	58.985176	78.995880	115.162277	191.531693	
173.111938	123.302620	92.023537	71.725876	57.860886	47.898361	40.419296	34.598473	29.934418	26.108871	22.911644	20.198904	17.869114	15.848555	14.082376	12.528839	11.155525	9.936781	8.851945	7.884117	7.019258	6.245552	5.552930	4.932714	4.377348	3.880201	3.435407	3.037740	2.682525	2.365561	2.083056	1.831585	1.608040	1.409606	1.233725	1.078077	0.940554	0.819246	0.712418	0.618503	0.536083	0.463876	0.400728	0.345601	0.297562	0.255776	0.219494	0.188053	0.160858	0.137388	0.117181	0.099833	0.084996	0.072375	0.061725	0.052853	0.045616	0.039932	0.035778	0.033201	0.032326	0.033372	0.036661	0.042638	0.051892	0.065175	0.083428	0.107803	0.139698	0.180776	0.232998	0.298653	0.380381	0.481205	0.604550	0.754269	0.934665	1.150505	1.407043	1.710033	2.065746	2.480996	2.963163	3.520231	4.160840	4.894358	5.730988	6.681911	7.759494	8.977556	10.351765	11.900143	13.643812	15.607955	17.823210	20.327591	23.169231	26.410383	30.133274	34.449036	39.511620	45.540077	52.855865	61.947124	73.584694	89.038910	110.496025	141.856369	190.133423	266.967773	
195.962631	153.413879	121.849899	98.766251	81.658035	68.674431	58.562859	50.493622	43.914055	38.449554	33.840569	29.903080	26.503588	23.543167	20.946962	18.657269	16.628765	14.825268	13.217423	11.781063	10.496003	9.345177	8.313982	7.389788	6.561566	5.819618	5.155331	4.561033	4.029838	3.555550	3.132572	2.755835	2.420743	2.123124	1.859182	1.625472	1.418863	1.236513	1.075842	0.934514	0.810415	0.701634	0.606447	0.523305	0.450812	0.387719	0.332908	0.285382	0.244254	0.208739	0.178146	0.151871	0.129393	0.110267	0.094128	0.080688	0.069738	0.061156	0.054913	0.051085	0.049867	0.051595	0.056761	0.066043	0.080336	0.100777	0.128787	0.166107	0.214837	0.277478	0.356973	0.456749	0.580756	0.733507	0.920113	1.146314	1.418511	1.743789	2.129943	2.585503	3.119755	3.742772	4.465450	5.299560	6.257817	7.353988	8.603035	10.021313	11.626858	13.439770	15.482744	17.781796	20.367233	23.275009	26.548574	30.241409	34.420654	39.172142	44.607803	50.876476	58.180080	66.798378	77.127609	89.741570	105.488861	125.645569	152.140366	187.825073	236.560440	302.207397	
208.343750	172.568268	143.232269	119.875221	101.381859	86.636353	74.727814	64.967957	56.851868	50.011600	44.177803	39.151237	34.782501	30.957916	27.589638	24.608746	21.960356	19.600105	17.491642	15.604774	13.914104	12.398014	11.037908	9.817623	8.722990	7.741495	6.862000	6.074547	5.370184	4.740832	4.179184	3.678608	3.233083	2.837131	2.485770	2.174467	1.899101	1.655923	1.441532	1.252843	1.087060	0.941657	0.814353	0.703093	0.606029	0.521503	0.448031	0.384288	0.329096	0.281411	0.240315	0.205003	0.174782	0.149064	0.127363	0.109298	0.094594	0.083093	0.074763	0.069712	0.068209	0.070710	0.077882	0.090640	0.110186	0.138049	0.176130	0.226757	0.292733	0.377389	0.484640	0.619037	0.785820	0.990965	1.241231	1.544199	1.908309	2.342894	2.858207	3.465451	4.176803	5.005448	5.965629	7.072699	8.343206	9.795025	11.447517	13.321785	15.441010	17.830894	20.520329	23.542208	26.934605	30.742325	35.019001	39.829990	45.256317	51.400082	58.392174	66.402969	75.657700	86.458328	99.214966	114.489914	133.057007	155.973175	184.639221	220.772491	266.090393	321.301147	
215.868011	185.317749	158.680267	136.174591	117.420532	101.831818	88.821510	77.882111	68.602669	60.660301	53.804390	47.840740	42.618210	38.018280	33.947079	30.329426	27.104416	24.222107	21.641048	19.326450	17.248779	15.382704	13.706264	12.200268	10.847801	9.633856	8.545021	7.569263	6.695732	5.914608	5.216987	4.594774	4.040604	3.547764	3.110140	2.722161	2.378755	2.075303	1.807611	1.571868	1.364620	1.182742	1.023411	0.884078	0.762452	0.656475	0.564304	0.484294	0.414978	0.355059	0.303392	0.258978	0.220955	0.188589	0.161278	0.138550	0.120069	0.105640	0.095232	0.088988	0.087253	0.090605	0.099891	0.116262	0.141231	0.176715	0.225096	0.289285	0.372777	0.479725	0.614998	0.784248	0.993976	1.251581	1.565423	1.944865	2.400314	2.943263	3.586317	4.343225	5.228909	6.259494	7.452360	8.826196	10.401093	12.198675	14.242293	16.557278	19.171312	22.114922	25.422178	29.131586	33.287315	37.940807	43.152977	48.997070	55.562515	62.960136	71.329018	80.845848	91.737396	104.296555	118.903442	136.049622	156.362869	180.620377	209.722443	244.569031	285.743195	332.904846	
220.839279	194.195557	170.049194	148.785919	130.367416	114.531494	100.935028	89.234131	79.120239	70.331406	62.651573	55.904945	49.949158	44.668861	39.970161	35.776115	32.023148	28.658268	25.636864	22.921021	20.478195	18.280209	16.302448	14.523239	12.923367	11.485673	10.194769	9.036779	7.999146	7.070474	6.240396	5.499467	4.839067	4.251331	3.729080	3.265761	2.855399	2.492548	2.172253	1.890010	1.641731	1.423712	1.232604	1.065384	0.919328	0.791989	0.681176	0.584927	0.501496	0.429337	0.367085	0.313548	0.267697	0.228659	0.195717	0.168312	0.146044	0.128691	0.116220	0.108812	0.106892	0.111161	0.122644	0.142732	0.173245	0.216486	0.275313	0.353209	0.454352	0.583696	0.747043	0.951118	1.203640	1.513390	1.890267	2.345342	2.890909	3.540513	4.308994	5.212502	6.268534	7.495956	8.915049	10.547561	12.416800	14.547749	16.967270	19.704353	22.790482	26.260155	30.151520	34.507332	39.376102	44.813675	50.885269	57.668118	65.254944	73.758331	83.316376	94.099792	106.320618	120.242310	136.190399	154.561401	175.824127	200.502533	229.119904	262.075867	299.425537	340.571350	
224.326874	200.623291	178.595520	158.625229	140.815857	125.086105	111.256546	99.110695	88.431099	79.017525	70.694077	63.310196	56.738808	50.873291	45.624298	40.916786	36.687393	32.882339	29.455627	26.367596	23.583817	21.074135	18.811987	16.773777	14.938437	13.287046	11.802533	10.469437	9.273701	8.202528	7.244237	6.388149	5.624500	4.944358	4.339554	3.802617	3.326723	2.905647	2.533712	2.205754	1.917077	1.663427	1.440948	1.246160	1.075924	0.927416	0.798103	0.685722	0.588253	0.503906	0.431103	0.368463	0.314796	0.269092	0.230524	0.198445	0.172399	0.152134	0.137621	0.129080	0.127015	0.132252	0.145993	0.169867	0.205997	0.257067	0.326403	0.418045	0.536839	0.688519	0.879789	1.118411	1.413279	1.774497	2.213435	2.742798	3.376662	4.130516	5.021295	6.067395	7.288703	8.706607	10.344035	12.225500	14.377162	16.826965	19.604771	22.742628	26.275116	30.239777	34.677795	39.634785	45.161926	51.317287	58.167679	65.790871	74.278442	83.739151	94.303101	106.126419	119.396561	134.336838	151.209824	170.315720	191.981888	216.534744	244.244400	275.230743	309.329773	345.949860	
226.882706	205.428436	185.152374	166.385391	149.279007	133.846222	120.010246	107.645782	96.608299	86.752174	77.940681	70.050385	62.972546	56.612534	50.888611	45.730251	41.076599	36.874916	33.079319	29.649673	26.550644	23.750950	21.222719	18.940994	16.883303	15.029329	13.360635	11.860427	10.513369	9.305444	8.223805	7.256676	6.393254	5.623638	4.938745	4.330260	3.790569	3.312713	2.890339	2.517660	2.189407	1.900799	1.647501	1.425592	1.231534	1.062144	0.914561	0.786227	0.674859	0.578431	0.495159	0.423478	0.362042	0.309708	0.265542	0.228814	0.199013	0.175860	0.159331	0.149686	0.147508	0.153749	0.169785	0.197480	0.239254	0.298165	0.377990	0.483318	0.619637	0.793433	1.012284	1.284942	1.621428	2.033103	2.532741	3.134582	3.854385	4.709460	5.718689	6.902550	8.283117	9.884079	11.730742	13.850072	16.270731	19.023174	22.139778	25.655060	29.605946	34.032215	38.976994	44.487526	50.616070	57.421066	64.968552	73.334030	82.604462	92.880737	104.280289	116.939789	131.017242	146.693146	164.168549	183.658447	205.376755	229.508362	256.164368	285.318481	316.732056	349.891418	
228.817505	209.114532	190.275330	172.575104	156.172516	141.126068	127.420135	114.991364	103.749939	93.594940	84.424271	76.140450	68.653549	61.882336	55.754326	50.205238	45.178261	40.623112	36.495266	32.755096	29.367250	26.300028	23.524872	21.015965	18.749863	16.705208	14.862492	13.203848	11.712876	10.374517	9.174915	8.101329	7.142036	6.286258	5.524086	4.846427	4.244942	3.711993	3.240599	2.824387	2.457548	2.134806	1.851370	1.602903	1.385487	1.195592	1.030046	0.886007	0.760939	0.652592	0.558976	0.478356	0.409230	0.350331	0.300618	0.259284	0.225764	0.199756	0.181241	0.170520	0.168255	0.175522	0.193868	0.225386	0.272786	0.339489	0.429710	0.548565	0.702163	0.897714	1.143623	1.449595	1.826717	2.287543	2.846164	3.518267	4.321181	5.273904	6.397120	7.713206	9.246231	11.021944	13.067769	15.412807	18.087860	21.125484	24.560074	28.428032	32.767990	37.621120	43.031586	49.047119	55.719746	63.106644	71.271332	80.284813	90.227112	101.188599	113.271553	126.591003	141.274933	157.462784	175.301208	194.935287	216.493576	240.064651	265.664429	293.195923	322.408813	352.875153	
230.318848	212.001312	194.341400	177.565552	161.823273	147.192276	133.691895	121.299210	109.963821	99.619537	90.193161	81.610199	73.798523	66.690262	60.222813	54.339008	48.987038	44.120068	39.695755	35.675842	32.025620	28.713593	25.711048	22.991749	20.531670	18.308746	16.302679	14.494764	12.867752	11.405714	10.093943	8.918863	7.867946	6.929632	6.093275	5.349078	4.688040	4.101898	3.583090	3.124699	2.720417	2.364499	2.051727	1.777370	1.537151	1.327212	1.144082	0.984650	0.846139	0.726078	0.622289	0.532866	0.456163	0.390788	0.335602	0.289722	0.252534	0.223712	0.203245	0.191475	0.189142	0.197442	0.218091	0.253402	0.306368	0.380758	0.481212	0.613348	0.783871	1.000679	1.272968	1.611341	2.027892	2.536296	3.151880	3.891678	4.774473	5.820817	7.053041	8.495254	10.173307	12.114782	14.348951	16.906754	19.820780	23.125280	26.856220	31.051361	35.750404	40.995224	46.830204	53.302612	60.463150	68.366570	77.072449	86.645920	97.158539	108.688904	121.323181	135.154861	150.283539	166.812225	184.841980	204.463440	225.743500	248.707642	273.317047	299.444458	326.853394	355.190491	
